	model	freq_bin	pairid	expected	unexpected	diff	acc
1392	distilbert/distilgpt2	low	297	0.4335856139659881	0.4176313281059265	0.01595428586006159	True
1393	distilbert/distilgpt2	low	298	0.4335856139659881	0.4362069070339203	-0.0026212930679321844	False
1394	distilbert/distilgpt2	low	299	0.4171562492847442	0.4109806418418884	0.0061756074428557794	True
1395	distilbert/distilgpt2	low	300	0.4171562492847442	0.4157001972198486	0.0014560520648956299	True
1396	distilbert/distilgpt2	low	301	0.4716166257858276	0.4594175815582275	0.012199044227600098	True
1397	distilbert/distilgpt2	low	302	0.4716166257858276	0.4578409492969513	0.013775676488876287	True
1398	distilbert/distilgpt2	low	303	0.4076216220855713	0.4133632183074951	-0.005741596221923828	False
1399	distilbert/distilgpt2	low	304	0.4076216220855713	0.4162271320819855	-0.008605509996414185	False
1400	distilbert/distilgpt2	low	329	0.4277790784835815	0.4191125333309173	0.008666545152664185	True
1401	distilbert/distilgpt2	low	330	0.4277790784835815	0.4302756786346435	-0.0024966001510620117	False
1402	distilbert/distilgpt2	low	331	0.3907672166824341	0.4104208350181579	-0.01965361833572382	False
1403	distilbert/distilgpt2	low	332	0.3907672166824341	0.400183767080307	-0.009416550397872925	False
1404	distilbert/distilgpt2	low	333	0.4544198215007782	0.4236916303634643	0.0307281911373139	True
1405	distilbert/distilgpt2	low	334	0.4544198215007782	0.4295655190944671	0.02485430240631109	True
1406	distilbert/distilgpt2	low	335	0.4063303470611572	0.4041800498962402	0.0021502971649170477	True
1407	distilbert/distilgpt2	low	336	0.4063303470611572	0.3958809971809387	0.010449349880218506	True
1408	distilbert/distilgpt2	low	345	0.4560048282146454	0.4494737386703491	0.006531089544296265	True
1409	distilbert/distilgpt2	low	346	0.4560048282146454	0.4613280594348907	-0.005323231220245306	False
1410	distilbert/distilgpt2	low	347	0.4393037259578705	0.4449459612369537	-0.0056422352790831964	False
1411	distilbert/distilgpt2	low	348	0.4393037259578705	0.4439761936664581	-0.004672467708587591	False
1412	distilbert/distilgpt2	low	349	0.4480420351028442	0.4327944219112396	0.015247613191604559	True
1413	distilbert/distilgpt2	low	350	0.4480420351028442	0.4411716163158417	0.006870418787002508	True
1414	distilbert/distilgpt2	low	351	0.4026728570461273	0.3938336968421936	0.008839160203933716	True
1415	distilbert/distilgpt2	low	352	0.4026728570461273	0.4058752655982971	-0.0032024085521698	False
1416	distilbert/distilgpt2	low	353	0.4439941346645355	0.4669811129570007	-0.022986978292465154	False
1417	distilbert/distilgpt2	low	354	0.4439941346645355	0.4643014073371887	-0.020307272672653198	False
1418	distilbert/distilgpt2	low	355	0.4330589175224304	0.4733726978302002	-0.040313780307769775	False
1419	distilbert/distilgpt2	low	356	0.4330589175224304	0.4562754034996032	-0.023216485977172796	False
1420	distilbert/distilgpt2	low	357	0.5057838559150696	0.4786397516727447	0.027144104242324885	True
1421	distilbert/distilgpt2	low	358	0.5057838559150696	0.4728657901287079	0.032918065786361694	True
1422	distilbert/distilgpt2	low	359	0.4389412999153137	0.4271435737609863	0.011797726154327448	True
1423	distilbert/distilgpt2	low	360	0.4389412999153137	0.4122454524040222	0.026695847511291504	True
1424	distilbert/distilgpt2	low	369	0.4216504991054535	0.4102252125740051	0.011425286531448364	True
