	model	freq_bin	pairid	expected	unexpected	diff	acc
131	distilbert/distilgpt2	high	308	0.0382638648152351	0.0398662351071834	-0.0016023702919482977	False
132	distilbert/distilgpt2	high	309	0.4296214282512665	0.4279419779777527	0.001679450273513794	True
133	distilbert/distilgpt2	high	310	0.4296214282512665	0.4194225370883941	0.01019889116287237	True
134	distilbert/distilgpt2	high	311	0.0288711320608854	0.0386585406959056	-0.0097874086350202	False
135	distilbert/distilgpt2	high	312	0.0253775995224714	0.0398662351071834	-0.014488635584712	False
136	distilbert/distilgpt2	high	313	0.0228396710008382	0.0071437917649745	0.0156958792358637	True
137	distilbert/distilgpt2	high	314	0.0272841732949018	0.0127646587789058	0.014519514515996	True
138	distilbert/distilgpt2	high	315	0.4964767098426819	0.469464898109436	0.027011811733245905	True
139	distilbert/distilgpt2	high	316	0.4964767098426819	0.4534691870212555	0.04300752282142639	True
140	distilbert/distilgpt2	high	317	0.0227398369461298	0.0071437917649745	0.015596045181155298	True
141	distilbert/distilgpt2	high	318	0.0232010632753372	0.0127646587789058	0.0104364044964314	True
142	distilbert/distilgpt2	high	319	0.4426227509975433	0.4579599797725677	-0.015337228775024414	False
143	distilbert/distilgpt2	high	320	0.4426227509975433	0.4315561950206756	0.011066555976867676	True
