	model	semantic_class_detailed	pairid	expected	unexpected	diff	acc
37	distilbert/distilgpt2	AgEvo	232	0.3373245298862457	0.0121324928477406	0.32519203703850513	True
38	distilbert/distilgpt2	AgEvo	238	0.5966648459434509	0.0219177510589361	0.5747470948845148	True
39	distilbert/distilgpt2	AgEvo	239	0.4464959502220154	0.0263504348695278	0.42014551535248756	True
40	distilbert/distilgpt2	AgEvo	240	0.4045779705047607	0.0160489100962877	0.388529060408473	True
41	distilbert/distilgpt2	AgEvo	245	0.5282971858978271	0.0042487415485084	0.5240484443493187	True
42	distilbert/distilgpt2	AgEvo	248	0.4314876198768616	0.0399402491748333	0.3915473707020283	True
43	distilbert/distilgpt2	AgEvo	249	0.4500547349452972	0.0411673970520496	0.4088873378932476	True
44	distilbert/distilgpt2	AgEvo	251	0.508224606513977	0.0213780961930751	0.4868465103209019	True
45	distilbert/distilgpt2	AgEvo	253	0.4773401319980621	0.029882613569498	0.44745751842856407	True
46	distilbert/distilgpt2	AgEvo	254	0.4474019706249237	0.0318425297737121	0.4155594408512116	True
47	distilbert/distilgpt2	AgEvo	260	0.485842227935791	0.0142482724040746	0.4715939555317164	True
48	distilbert/distilgpt2	AgEvo	261	0.4700688123703003	0.0570186153054237	0.4130501970648766	True
49	distilbert/distilgpt2	AgEvo	269	0.3621229529380798	0.0080039370805025	0.35411901585757727	True
50	distilbert/distilgpt2	AgEvo	270	0.41087806224823	0.0185423139482736	0.3923357482999564	True
51	distilbert/distilgpt2	AgEvo	275	0.5326911211013794	0.0386736206710338	0.4940175004303456	True
52	distilbert/distilgpt2	AgEvo	292	0.3368045389652252	0.0382992662489414	0.2985052727162838	True
53	distilbert/distilgpt2	AgEvo	293	0.5050705075263977	0.006938430480659	0.4981320770457387	True
54	distilbert/distilgpt2	AgEvo	298	0.4356099665164947	0.0122974477708339	0.4233125187456608	True
55	distilbert/distilgpt2	AgP	1	0.3697612285614013	0.3783270716667175	-0.008565843105316162	False
56	distilbert/distilgpt2	AgP	5	0.3376156687736511	0.2617375552654266	0.07587811350822454	True
57	distilbert/distilgpt2	AgP	8	0.37218177318573	0.3977198898792267	-0.025538116693496704	False
58	distilbert/distilgpt2	AgP	10	0.2535277307033539	0.2591660916805267	-0.005638360977172796	False
59	distilbert/distilgpt2	AgP	16	0.451826810836792	0.4462261497974396	0.005600661039352417	True
